poll_id,pollster_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,race_id,party,candidate_name,pct
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210332,713.0,rv,rv,8759,DEM,Kamala Harris,45.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210332,713.0,rv,rv,8759,REP,Donald Trump,49.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210333,713.0,lv,lv,8759,DEM,Kamala Harris,45.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210333,713.0,lv,lv,8759,REP,Donald Trump,50.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210334,713.0,rv,rv,8759,DEM,Kamala Harris,42.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210334,713.0,rv,rv,8759,REP,Donald Trump,47.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210335,713.0,lv,lv,8759,DEM,Kamala Harris,43.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210335,713.0,lv,lv,8759,REP,Donald Trump,48.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210336,682.0,rv,rv,8781,DEM,Kamala Harris,44.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210336,682.0,rv,rv,8781,REP,Donald Trump,48.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210337,682.0,lv,lv,8781,DEM,Kamala Harris,45.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210337,682.0,lv,lv,8781,REP,Donald Trump,49.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210338,682.0,rv,rv,8781,DEM,Kamala Harris,43.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210338,682.0,rv,rv,8781,REP,Donald Trump,46.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210339,682.0,lv,lv,8781,DEM,Kamala Harris,44.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210339,682.0,lv,lv,8781,REP,Donald Trump,47.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210340,682.0,rv,rv,8839,DEM,Kamala Harris,47.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210340,682.0,rv,rv,8839,REP,Donald Trump,48.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210341,682.0,lv,lv,8839,DEM,Kamala Harris,47.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210341,682.0,lv,lv,8839,REP,Donald Trump,49.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210342,682.0,rv,rv,8839,DEM,Kamala Harris,46.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210342,682.0,rv,rv,8839,REP,Donald Trump,46.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210343,682.0,lv,lv,8839,DEM,Kamala Harris,45.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210343,682.0,lv,lv,8839,REP,Donald Trump,47.0
88441,1056,Remington,2.6,-0.6,,7.0,Michigan,9/16/24,9/20/24,211152,800.0,lv,lv,8820,DEM,Kamala Harris,49.0
88441,1056,Remington,2.6,-0.6,,7.0,Michigan,9/16/24,9/20/24,211152,800.0,lv,lv,8820,REP,Donald Trump,47.0
88442,1056,Remington,2.6,-0.6,,7.0,Nevada,9/16/24,9/20/24,211153,800.0,lv,lv,8857,DEM,Kamala Harris,48.0
88442,1056,Remington,2.6,-0.6,,7.0,Nevada,9/16/24,9/20/24,211153,800.0,lv,lv,8857,REP,Donald Trump,49.0
88443,1056,Remington,2.6,-0.6,,7.0,Pennsylvania,9/16/24,9/20/24,211154,800.0,lv,lv,8872,DEM,Kamala Harris,47.0
88443,1056,Remington,2.6,-0.6,,7.0,Pennsylvania,9/16/24,9/20/24,211154,800.0,lv,lv,8872,REP,Donald Trump,48.0
88444,1056,Remington,2.6,-0.6,,7.0,Wisconsin,9/16/24,9/20/24,211155,800.0,lv,lv,8905,DEM,Kamala Harris,48.0
88444,1056,Remington,2.6,-0.6,,7.0,Wisconsin,9/16/24,9/20/24,211155,800.0,lv,lv,8905,REP,Donald Trump,48.0
88339,329,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,9/16/24,9/19/24,210621,450.0,lv,lv,8872,DEM,Kamala Harris,48.0
88339,329,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,9/16/24,9/19/24,210621,450.0,lv,lv,8872,REP,Donald Trump,48.0
88371,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/11/24,9/19/24,210793,650.0,lv,lv,8820,DEM,Kamala Harris,48.0
88371,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/11/24,9/19/24,210793,650.0,lv,lv,8820,REP,Donald Trump,43.0
88372,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/11/24,9/19/24,210794,800.0,lv,lv,8872,DEM,Kamala Harris,48.0
88372,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/11/24,9/19/24,210794,800.0,lv,lv,8872,REP,Donald Trump,46.0
88301,458,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/16/24,9/18/24,210415,500.0,lv,lv,8820,DEM,Kamala Harris,47.6
88301,458,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/16/24,9/18/24,210415,500.0,lv,lv,8820,REP,Donald Trump,45.4
88235,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,9/15/24,9/18/24,210076,868.0,lv,lv,8759,DEM,Kamala Harris,48.7
88235,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,9/15/24,9/18/24,210076,868.0,lv,lv,8759,REP,Donald Trump,49.8
88236,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,9/15/24,9/18/24,210077,975.0,lv,lv,8781,DEM,Kamala Harris,48.2
88236,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,9/15/24,9/18/24,210077,975.0,lv,lv,8781,REP,Donald Trump,50.3
88237,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,9/15/24,9/18/24,210078,875.0,lv,lv,8820,DEM,Kamala Harris,50.0
88237,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,9/15/24,9/18/24,210078,875.0,lv,lv,8820,REP,Donald Trump,49.1
88238,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,9/15/24,9/18/24,210079,895.0,lv,lv,8857,DEM,Kamala Harris,48.8
88238,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,9/15/24,9/18/24,210079,895.0,lv,lv,8857,REP,Donald Trump,49.0
88239,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,9/15/24,9/18/24,210080,880.0,lv,lv,8872,DEM,Kamala Harris,49.6
88239,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,9/15/24,9/18/24,210080,880.0,lv,lv,8872,REP,Donald Trump,49.3
88240,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,9/15/24,9/18/24,210081,1000.0,lv,lv,8839,DEM,Kamala Harris,49.7
88240,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,9/15/24,9/18/24,210081,1000.0,lv,lv,8839,REP,Donald Trump,49.3
88241,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,9/15/24,9/18/24,210082,1000.0,lv,lv,8905,DEM,Kamala Harris,48.7
88241,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,9/15/24,9/18/24,210082,1000.0,lv,lv,8905,REP,Donald Trump,50.3
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210290,800.0,lv,lv,8872,DEM,Kamala Harris,50.0
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210290,800.0,lv,lv,8872,REP,Donald Trump,46.0
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210291,800.0,lv,lv,8872,DEM,Kamala Harris,52.0
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210291,800.0,lv,lv,8872,REP,Donald Trump,47.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210360,800.0,lv,lv,8905,DEM,Kamala Harris,51.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210360,800.0,lv,lv,8905,REP,Donald Trump,45.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210361,800.0,lv,lv,8905,DEM,Kamala Harris,53.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210361,800.0,lv,lv,8905,REP,Donald Trump,46.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210070,1663.0,rv,rv,8872,DEM,Kamala Harris,49.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210070,1663.0,rv,rv,8872,REP,Donald Trump,48.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210071,1476.0,lv,lv,8872,DEM,Kamala Harris,49.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210071,1476.0,lv,lv,8872,REP,Donald Trump,49.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210072,1312.0,rv,rv,8905,DEM,Kamala Harris,50.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210072,1312.0,rv,rv,8905,REP,Donald Trump,47.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210073,1194.0,lv,lv,8905,DEM,Kamala Harris,50.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210073,1194.0,lv,lv,8905,REP,Donald Trump,49.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210074,1282.0,rv,rv,8820,DEM,Kamala Harris,50.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210074,1282.0,rv,rv,8820,REP,Donald Trump,47.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210075,1138.0,lv,lv,8820,DEM,Kamala Harris,52.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210075,1138.0,lv,lv,8820,REP,Donald Trump,47.0
88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209902,1331.0,lv,lv,8872,DEM,Kamala Harris,51.0
88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209902,1331.0,lv,lv,8872,REP,Donald Trump,45.0
88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209905,1331.0,lv,lv,8872,DEM,Kamala Harris,51.0
88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209905,1331.0,lv,lv,8872,REP,Donald Trump,46.0
88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209903,905.0,lv,lv,8820,DEM,Kamala Harris,50.0
88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209903,905.0,lv,lv,8820,REP,Donald Trump,45.0
88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209906,905.0,lv,lv,8820,DEM,Kamala Harris,51.0
88212,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,9/12/24,9/16/24,209906,905.0,lv,lv,8820,REP,Donald Trump,46.0
88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209904,1075.0,lv,lv,8905,DEM,Kamala Harris,48.0
88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209904,1075.0,lv,lv,8905,REP,Donald Trump,47.0
88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209907,1075.0,lv,lv,8905,DEM,Kamala Harris,49.0
88213,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,9/12/24,9/16/24,209907,1075.0,lv,lv,8905,REP,Donald Trump,48.0
88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210066,1003.0,lv,lv,8872,DEM,Kamala Harris,48.0
88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210066,1003.0,lv,lv,8872,REP,Donald Trump,47.0
88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210067,1003.0,lv,lv,8872,DEM,Kamala Harris,48.0
88231,486,The Washington Post,3.0,-1.2,Live Phone/Text-to-Web,9.0,Pennsylvania,9/12/24,9/16/24,210067,1003.0,lv,lv,8872,REP,Donald Trump,48.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210087,1082.0,rv,rv,8872,DEM,Kamala Harris,50.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210087,1082.0,rv,rv,8872,REP,Donald Trump,46.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210088,1082.0,lv,lv,8872,DEM,Kamala Harris,50.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210088,1082.0,lv,lv,8872,REP,Donald Trump,46.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210089,1082.0,rv,rv,8872,DEM,Kamala Harris,48.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210089,1082.0,rv,rv,8872,REP,Donald Trump,45.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210090,1082.0,lv,lv,8872,DEM,Kamala Harris,49.0
88242,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,9/11/24,9/16/24,210090,1082.0,lv,lv,8872,REP,Donald Trump,45.0
88184,458,Suffolk,2.9,-1.0,Live Phone,8.0,Pennsylvania,9/11/24,9/14/24,209630,500.0,lv,lv,8872,DEM,Kamala Harris,48.6
88184,458,Suffolk,2.9,-1.0,Live Phone,8.0,Pennsylvania,9/11/24,9/14/24,209630,500.0,lv,lv,8872,REP,Donald Trump,45.6
88302,978,Elon U.,2.5,-0.6,Online Panel,8.0,North Carolina,9/4/24,9/13/24,210420,800.0,rv,rv,8839,DEM,Kamala Harris,46.0
88302,978,Elon U.,2.5,-0.6,Online Panel,8.0,North Carolina,9/4/24,9/13/24,210420,800.0,rv,rv,8839,REP,Donald Trump,45.0
88203,1308,Data Orbital,2.9,-0.9,Live Phone/Text-to-Web,10.0,Arizona,9/7/24,9/9/24,209816,550.0,lv,lv,8759,DEM,Kamala Harris,46.0
88203,1308,Data Orbital,2.9,-0.9,Live Phone/Text-to-Web,10.0,Arizona,9/7/24,9/9/24,209816,550.0,lv,lv,8759,REP,Donald Trump,46.2
88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208325,940.0,lv,lv,8839,DEM,Kamala Harris,49.0
88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208325,940.0,lv,lv,8839,REP,Donald Trump,46.0
88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208327,940.0,lv,lv,8839,DEM,Kamala Harris,50.0
88095,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,North Carolina,9/4/24,9/8/24,208327,940.0,lv,lv,8839,REP,Donald Trump,47.0
88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208324,969.0,lv,lv,8781,DEM,Kamala Harris,45.0
88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208324,969.0,lv,lv,8781,REP,Donald Trump,49.0
88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208326,969.0,lv,lv,8781,DEM,Kamala Harris,46.0
88101,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Georgia,9/4/24,9/8/24,208326,969.0,lv,lv,8781,REP,Donald Trump,49.0
88083,460,SurveyUSA,2.8,-1.3,Online Panel,8.0,North Carolina,9/4/24,9/7/24,208275,676.0,lv,lv,8839,DEM,Kamala Harris,49.0
88083,460,SurveyUSA,2.8,-1.3,Online Panel,8.0,North Carolina,9/4/24,9/7/24,208275,676.0,lv,lv,8839,REP,Donald Trump,46.0
88070,568,YouGov,3.0,-1.1,Online Panel,9.0,Michigan,9/3/24,9/6/24,207965,1077.0,lv,lv,8820,DEM,Kamala Harris,50.0
88070,568,YouGov,3.0,-1.1,Online Panel,9.0,Michigan,9/3/24,9/6/24,207965,1077.0,lv,lv,8820,REP,Donald Trump,49.0
88071,568,YouGov,3.0,-1.1,Online Panel,9.0,Pennsylvania,9/3/24,9/6/24,207966,1078.0,lv,lv,8872,DEM,Kamala Harris,50.0
88071,568,YouGov,3.0,-1.1,Online Panel,9.0,Pennsylvania,9/3/24,9/6/24,207966,1078.0,lv,lv,8872,REP,Donald Trump,50.0
88072,568,YouGov,3.0,-1.1,Online Panel,9.0,Wisconsin,9/3/24,9/6/24,207967,946.0,lv,lv,8905,DEM,Kamala Harris,51.0
88072,568,YouGov,3.0,-1.1,Online Panel,9.0,Wisconsin,9/3/24,9/6/24,207967,946.0,lv,lv,8905,REP,Donald Trump,49.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209223,822.0,rv,rv,8905,DEM,Kamala Harris,52.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209223,822.0,rv,rv,8905,REP,Donald Trump,48.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209224,738.0,lv,lv,8905,DEM,Kamala Harris,52.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209224,738.0,lv,lv,8905,REP,Donald Trump,48.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209225,822.0,rv,rv,8905,DEM,Kamala Harris,47.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209225,822.0,rv,rv,8905,REP,Donald Trump,43.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209226,738.0,lv,lv,8905,DEM,Kamala Harris,48.0
88135,1075,Marquette Law School,3.0,-1.1,Live Phone/Email,10.0,Wisconsin,8/28/24,9/5/24,209226,738.0,lv,lv,8905,REP,Donald Trump,43.0
